traffic_volume,holiday,temp,rain_1h,clouds_all,weather_main,weather_description
3043,None,277.08,0,75,Clouds,broken clouds
2283,None,277.29,0,1,Clear,sky is clear
1103,None,276.68,0,1,Haze,haze
708,None,276.42,0,20,Haze,haze
344,None,276.44,0,1,Haze,haze
2539,None,276.15,0,1,Mist,mist
2539,None,276.15,0,1,Drizzle,light intensity drizzle
6501,None,275.87,0,75,Mist,mist
5170,None,276.58,0,90,Rain,heavy intensity rain
5170,None,276.58,0,90,Mist,mist
5170,None,276.58,0,90,Drizzle,drizzle
5170,None,276.58,0,90,Thunderstorm,proximity thunderstorm
4878,None,277.43,0,90,Rain,heavy intensity rain
4878,None,277.43,0,90,Mist,mist
4878,None,277.43,0,90,Drizzle,drizzle
4878,None,277.43,0,90,Snow,light snow
5411,None,276.69,0,90,Rain,moderate rain
5567,None,277.08,0,90,Rain,light rain
5567,None,277.08,0,90,Drizzle,light intensity drizzle
6152,None,279.72,0,1,Clear,sky is clear
3757,None,278.95,0,5,Clear,sky is clear
3102,None,278.87,0,1,Clear,sky is clear
1956,None,278.41,0,1,Clear,sky is clear
1108,None,278.65,0,40,Clouds,scattered clouds
714,None,278.72,0,40,Clouds,scattered clouds
421,None,277.89,0,1,Clear,sky is clear
641,None,276.02,0,1,Clear,sky is clear
2085,None,274.55,0,90,Clouds,overcast clouds
3777,None,275.94,0,40,Clouds,scattered clouds
4637,None,276.29,0,90,Clouds,overcast clouds
5458,None,277.01,0,90,Clouds,overcast clouds
5775,None,277.22,0,90,Clouds,overcast clouds
5164,None,277.22,0,40,Clouds,scattered clouds
4620,None,276.82,0,1,Clear,sky is clear
3482,None,275.65,0,1,Clear,sky is clear
3332,None,273.79,0,5,Clear,sky is clear
1987,None,272.49,0,1,Clear,sky is clear
1353,None,270.88,0,1,Clear,sky is clear
803,None,270.37,0,1,Mist,mist
620,None,270.15,0,1,Clear,sky is clear
307,None,270.3,0,1,Clear,sky is clear
748,None,269.87,0,1,Clear,sky is clear
1907,None,270.36,0,1,Clear,sky is clear
3695,None,271.79,0,75,Clouds,broken clouds
5427,None,273.68,0,90,Snow,light snow
5211,None,274.49,0,90,Snow,light snow
4751,None,274.22,0,90,Snow,light snow
4577,None,274.15,0,90,Snow,light snow
3693,None,273.62,0,90,Clouds,overcast clouds
2407,None,273.42,0,90,Clouds,overcast clouds
2005,None,273.08,0,90,Clouds,overcast clouds
959,None,272.44,0,90,Clouds,overcast clouds
511,None,272.22,0,90,Clouds,overcast clouds
321,None,272.15,0,90,Clouds,overcast clouds
264,None,271.72,0,90,Clouds,overcast clouds
863,None,271.51,0,90,Clouds,overcast clouds
2677,None,270.8,0,90,Clouds,overcast clouds
5816,None,270.66,0,75,Clouds,broken clouds
6744,None,270.16,0,1,Clear,sky is clear
4936,None,271.15,0,1,Clear,sky is clear
4185,None,272.58,0,75,Clouds,broken clouds
4639,None,273.42,0,90,Clouds,overcast clouds
5223,None,274.29,0,90,Clouds,overcast clouds
5560,None,274.5,0,40,Clouds,scattered clouds
6160,None,274.15,0,90,Clouds,overcast clouds
3031,None,273.08,0,75,Clouds,broken clouds
2496,None,273.22,0,90,Clouds,overcast clouds
2070,None,273.22,0,90,Clouds,overcast clouds
1459,None,273.02,0,90,Clouds,overcast clouds
912,None,272.95,0,90,Clouds,overcast clouds
518,None,273.58,0,90,Clouds,overcast clouds
315,None,273.51,0,90,Clouds,overcast clouds
266,None,273.51,0,90,Clouds,overcast clouds
314,None,273.68,0,90,Clouds,overcast clouds
897,None,273.72,0,90,Clouds,overcast clouds
5652,None,273.86,0,90,Snow,light snow
5652,None,273.86,0,90,Drizzle,drizzle
5453,None,273.95,0,90,Snow,light snow
5453,None,273.95,0,90,Mist,mist
5453,None,273.95,0,90,Rain,light rain
5556,None,274.01,0,90,Snow,light snow
5556,None,274.01,0,90,Mist,mist
5142,None,274.35,0,90,Snow,light snow
5142,None,274.35,0,90,Mist,mist
4321,None,274.65,0,75,Mist,mist
4321,None,274.65,0,75,Snow,light snow
4321,None,274.65,0,75,Rain,light rain
4405,None,275.15,0,90,Mist,mist
4405,None,275.15,0,90,Rain,light rain
4405,None,275.15,0,90,Snow,light snow
4791,None,275.87,0,90,Rain,light rain
4791,None,275.87,0,90,Mist,mist
5687,None,276.29,0,90,Rain,light rain
5687,None,276.29,0,90,Mist,mist
5687,None,276.29,0,90,Drizzle,light intensity drizzle
6308,None,276.29,0,90,Mist,mist
3115,None,275.48,0,75,Rain,light rain
3115,None,275.48,0,75,Mist,mist
3442,None,275.02,0,90,Rain,light rain
3442,None,275.02,0,90,Mist,mist
3152,None,274.68,0,90,Mist,mist
1147,None,274.61,0,75,Mist,mist
691,None,274.65,0,90,Mist,mist
453,None,274.35,0,75,Clouds,broken clouds
341,None,274.35,0,75,Clouds,broken clouds
431,None,274.39,0,90,Clouds,overcast clouds
1100,None,273.72,0,90,Clouds,overcast clouds
5845,None,273.36,0,90,Mist,mist
6437,None,272.88,0,90,Mist,mist
4626,None,273.79,0,90,Clouds,overcast clouds
4677,None,275.28,0,90,Clouds,overcast clouds
5332,None,275.86,0,90,Clouds,overcast clouds
6132,None,275.48,0,90,Clouds,overcast clouds
4692,None,274.82,0,90,Clouds,overcast clouds
2962,None,274.35,0,40,Clouds,scattered clouds
1730,None,273.87,0,90,Clouds,overcast clouds
1052,None,272.76,0,1,Clear,sky is clear
555,None,271.95,0,90,Clouds,overcast clouds
354,None,271.75,0,40,Clouds,scattered clouds
284,None,271.35,0,75,Clouds,broken clouds
2745,None,270.84,0,90,Clouds,overcast clouds
5855,None,270.08,0,90,Clouds,overcast clouds
6942,None,269.86,0,90,Clouds,overcast clouds
5863,None,270.43,0,75,Clouds,broken clouds
5404,None,270.42,0,75,Clouds,broken clouds
4791,None,271.82,0,1,Clear,sky is clear
5109,None,273.15,0,1,Clear,sky is clear
5694,None,273.61,0,1,Clear,sky is clear
7118,None,273.15,0,90,Clouds,overcast clouds
5230,None,272.21,0,90,Clouds,overcast clouds
3140,None,271.88,0,90,Clouds,overcast clouds
2000,None,271.28,0,90,Clouds,overcast clouds
1204,None,271.08,0,90,Clouds,overcast clouds
721,None,270.69,0,90,Clouds,overcast clouds
423,None,270.28,0,90,Clouds,overcast clouds
373,None,270.08,0,90,Clouds,overcast clouds
2585,None,269.42,0,90,Clouds,overcast clouds
6641,None,268.69,0,75,Clouds,broken clouds
5154,None,269.7,0,40,Clouds,scattered clouds
5425,None,272.61,0,75,Clouds,broken clouds
5467,None,275.38,0,1,Clear,sky is clear
5836,None,276.55,0,40,Clouds,scattered clouds
6601,None,278.36,0,5,Clear,sky is clear
5367,None,277.21,0,5,Clear,sky is clear
3775,None,275.82,0,1,Clear,sky is clear
3591,None,275.48,0,1,Clear,sky is clear
3075,None,275.15,0,1,Clear,sky is clear
1891,None,275.29,0,1,Clear,sky is clear
1420,None,275.15,0,1,Clear,sky is clear
822,None,274.93,0,1,Clear,sky is clear
554,None,274.62,0,1,Clear,sky is clear
377,None,274.41,0,1,Clear,sky is clear
686,None,274.36,0,1,Clear,sky is clear
2056,None,274.62,0,1,Clear,sky is clear
3935,None,276.72,0,1,Clear,sky is clear
4608,None,281.65,0,1,Clear,sky is clear
5136,None,285.51,0,1,Clear,sky is clear
5167,None,286.81,0,40,Clouds,scattered clouds
4939,None,287.22,0,1,Clear,sky is clear
4592,None,284.89,0,1,Clear,sky is clear
3496,None,281.55,0,1,Clear,sky is clear
3778,None,279.55,0,1,Clear,sky is clear
1420,None,277.88,0,1,Mist,mist
554,None,276.73,0,1,Mist,mist
394,None,275.65,0,1,Mist,mist
1033,None,275.14,0,1,Mist,mist
1985,None,274.74,0,90,Clouds,overcast clouds
3609,None,273.65,0,90,Rain,light rain
3609,None,273.65,0,90,Snow,light snow
4360,None,273.58,0,90,Snow,light snow
4360,None,273.58,0,90,Mist,mist
4548,None,274.36,0,90,Clouds,overcast clouds
5169,None,275.08,0,90,Clouds,overcast clouds
3942,None,274.68,0,90,Clouds,overcast clouds
2423,None,273.09,0,1,Clear,sky is clear
1488,None,271.55,0,1,Clear,sky is clear
472,None,270.79,0,1,Clear,sky is clear
270,None,271.61,0,75,Clouds,broken clouds
818,None,273.94,0,90,Clouds,overcast clouds
5628,None,275.72,0,75,Clouds,broken clouds
5772,None,270.16,0,90,Clouds,overcast clouds
4498,None,266.16,0,1,Clear,sky is clear
4859,None,266.51,0,1,Clear,sky is clear
4825,None,268.22,0,5,Clear,sky is clear
5157,None,268.72,0,5,Clear,sky is clear
6775,None,269.01,0,75,Clouds,broken clouds
4474,None,268.08,0,1,Clear,sky is clear
2510,None,267.15,0,90,Clouds,overcast clouds
1664,None,266.51,0,1,Clear,sky is clear
1632,None,265.92,0,1,Clear,sky is clear
453,None,265.65,0,90,Clouds,overcast clouds
831,None,264.51,0,90,Snow,light snow
5830,None,263.73,0,90,Clouds,overcast clouds
5959,None,263.15,0,90,Clouds,overcast clouds
5265,None,263.8,0,90,Clouds,overcast clouds
4554,None,263.79,0,90,Clouds,overcast clouds
4756,None,265.15,0,75,Clouds,broken clouds
5062,None,267.95,0,5,Clear,sky is clear
5895,None,268.93,0,1,Clear,sky is clear
6190,None,269.65,0,1,Clear,sky is clear
3067,None,267.42,0,1,Clear,sky is clear
3628,None,265.65,0,5,Clear,sky is clear
1080,None,264.44,0,1,Clear,sky is clear
676,None,264.21,0,1,Clear,sky is clear
477,None,264.57,0,1,Clear,sky is clear
454,None,264.65,0,1,Clear,sky is clear
2880,None,264.08,0,90,Clouds,overcast clouds
5821,None,264,0,75,Clouds,broken clouds
5341,None,265.01,0,75,Clouds,broken clouds
4601,None,268.88,0,1,Clear,sky is clear
5072,None,271.01,0,40,Clouds,scattered clouds
5918,None,272.15,0,90,Clouds,overcast clouds
6599,None,272.65,0,75,Clouds,broken clouds
3487,None,271.65,0,90,Clouds,overcast clouds
2581,None,270.93,0,90,Clouds,overcast clouds
1369,None,270.58,0,90,Clouds,overcast clouds
364,None,270.42,0,90,Clouds,overcast clouds
306,None,270.28,0,90,Clouds,overcast clouds
2775,None,270.15,0,90,Snow,light snow
6836,None,270.08,0,90,Clouds,overcast clouds
5364,None,270.72,0,90,Snow,light snow
4936,None,271.72,0,90,Snow,light snow
5124,None,273.15,0,90,Clouds,overcast clouds
5932,None,273.68,0,90,Clouds,overcast clouds
6551,None,273.55,0,90,Clouds,overcast clouds
3283,None,273.01,0,90,Clouds,overcast clouds
2256,None,272.58,0,90,Clouds,overcast clouds
439,None,272.01,0,90,Clouds,overcast clouds
367,None,271.94,0,90,Clouds,overcast clouds
2546,None,271.48,0,90,Clouds,overcast clouds
6677,None,271.58,0,1,Clear,sky is clear
5472,None,272.65,0,75,Clouds,broken clouds
5663,None,273.88,0,90,Snow,light snow
5361,None,272.65,0,90,Snow,light snow
5361,None,272.65,0,90,Mist,mist
5361,None,272.65,0,90,Fog,fog
5960,None,272.95,0,90,Snow,light snow
5960,None,272.95,0,90,Mist,mist
5960,None,272.95,0,90,Haze,haze
5979,None,273.79,0,90,Mist,mist
3606,None,273.96,0.3,90,Rain,light rain
3606,None,273.96,0.3,90,Drizzle,light intensity drizzle
3606,None,273.96,0.3,90,Mist,mist
3036,None,274.95,0,75,Mist,mist
3036,None,274.95,0,75,Rain,light rain
2540,None,275.36,0,90,Mist,mist
710,None,274.48,0,90,Snow,light snow
710,None,274.48,0,90,Rain,light rain
400,None,273.48,0,90,Mist,mist
671,None,273.02,0,90,Clouds,overcast clouds
2138,None,272.72,0,90,Clouds,overcast clouds
3981,None,272.95,0,90,Clouds,overcast clouds
5265,None,273.35,0,90,Clouds,overcast clouds
4994,None,273.72,0,90,Clouds,overcast clouds
4912,None,275.88,0,40,Clouds,scattered clouds
4769,None,276.61,0,1,Clear,sky is clear
3997,None,274.15,0,1,Clear,sky is clear
3896,None,273.08,0,5,Clear,sky is clear
2296,None,272.21,0,1,Clear,sky is clear
1250,None,271.93,0,1,Clear,sky is clear
984,None,272.22,0,1,Clear,sky is clear
349,None,272.35,0,1,Clear,sky is clear
302,None,273.08,0,1,Clear,sky is clear
427,None,273.35,0,1,Clear,sky is clear
796,None,274,0,1,Clear,sky is clear
1987,None,276.61,0,40,Clouds,scattered clouds
3902,None,281.15,0,1,Clear,sky is clear
4443,None,284.48,0,1,Clear,sky is clear
4465,None,285.75,0,1,Clear,sky is clear
4199,None,286.29,0,1,Clear,sky is clear
3641,None,285.08,0,40,Clouds,scattered clouds
2457,None,281.15,0,40,Clouds,scattered clouds
2904,None,279.42,0,1,Clear,sky is clear
1028,None,279.31,0,1,Mist,mist
668,None,278.88,0,1,Fog,fog
668,None,278.88,0,1,Mist,mist
351,None,278.66,0,1,Mist,mist
2783,None,278.73,0,40,Mist,mist
5870,None,278.09,0,40,Fog,fog
5870,None,278.09,0,40,Mist,mist
6860,None,278.28,0,1,Fog,fog
6860,None,278.28,0,1,Mist,mist
4675,None,281.8,0,1,Clear,sky is clear
4557,None,287.29,0,40,Clouds,scattered clouds
4859,None,290.15,0,40,Clouds,scattered clouds
5579,None,290.08,0,90,Clouds,overcast clouds
6053,None,289.29,0,90,Clouds,overcast clouds
2973,None,287.87,0,90,Clouds,overcast clouds
2030,None,286.79,0,90,Clouds,overcast clouds
917,None,286.51,0,1,Clear,sky is clear
529,None,286.15,0,1,Clear,sky is clear
248,None,285.36,0,1,Clear,sky is clear
903,None,285.15,0,75,Clouds,broken clouds
5774,None,285.94,0,75,Mist,mist
6003,None,286.68,0,90,Clouds,overcast clouds
4406,None,289.29,0,75,Clouds,broken clouds
4780,None,291.5,0,90,Clouds,overcast clouds
5349,None,293.22,0,1,Clear,sky is clear
6953,None,292.46,0,40,Clouds,scattered clouds
4778,None,285.16,0,90,Clouds,overcast clouds
2713,None,281.61,0,90,Clouds,overcast clouds
1566,None,279.37,0,90,Clouds,overcast clouds
559,None,277.75,0,90,Mist,mist
279,None,276.65,0,90,Mist,mist
881,None,275.93,0,90,Mist,mist
5735,None,275.35,0,90,Mist,mist
6115,None,275.43,0,90,Drizzle,light intensity drizzle
6115,None,275.43,0,90,Mist,mist
6115,None,275.43,0,90,Fog,fog
4598,None,276.01,0,90,Drizzle,light intensity drizzle
4598,None,276.01,0,90,Mist,mist
4598,None,276.01,0,90,Rain,light rain
5099,None,276.79,0,90,Mist,mist
5347,None,277.79,0,90,Mist,mist
6843,None,278.01,0,90,Mist,mist
4639,None,276.94,0,90,Rain,light rain
4639,None,276.94,0,90,Drizzle,light intensity drizzle
4639,None,276.94,0,90,Mist,mist
2653,None,276.44,0,90,Drizzle,light intensity drizzle
2653,None,276.44,0,90,Mist,mist
1671,None,276,0,90,Rain,light rain
1671,None,276,0,90,Mist,mist
585,None,275.72,0,90,Clouds,overcast clouds
280,None,274.82,0,90,Mist,mist
896,None,274.35,0,90,Mist,mist
5764,None,274.08,0,90,Mist,mist
6009,None,273.82,0,90,Mist,mist
4489,None,274.42,0,90,Clouds,overcast clouds
5247,None,275.65,0,90,Haze,haze
5188,None,277.22,0,1,Clear,sky is clear
5640,None,278.72,0,1,Clear,sky is clear
6823,None,280.15,0,1,Clear,sky is clear
4794,None,280.88,0,1,Clear,sky is clear
2875,None,275.65,0,5,Clear,sky is clear
2754,None,273.15,0,1,Clear,sky is clear
1210,None,271.93,0,1,Mist,mist
710,None,271.75,0,1,Mist,mist
441,None,271.79,0,1,Mist,mist
375,None,270.82,0,1,Mist,mist
2545,None,270.68,0,1,Mist,mist
5400,None,271.75,0,1,Mist,mist
6690,None,272.72,0,1,Mist,mist
4996,None,275.79,0,1,Mist,mist
5434,None,280.92,0,1,Clear,sky is clear
5731,None,285.79,0,1,Clear,sky is clear
5835,None,288.15,0,1,Clear,sky is clear
6562,None,290.58,0,1,Clear,sky is clear
5074,None,290.51,0,1,Clear,sky is clear
3086,None,287.15,0,5,Clear,sky is clear
2694,None,286.36,0,1,Clear,sky is clear
2084,None,285.65,0,1,Clear,sky is clear
863,None,285.22,0,1,Clear,sky is clear
652,None,283.35,0,1,Clear,sky is clear
439,None,283.29,0,1,Clear,sky is clear
789,None,282.15,0,1,Clear,sky is clear
2444,None,279.96,0,1,Clear,sky is clear
3792,None,283.64,0,5,Clear,sky is clear
4679,None,288.3,0,1,Clear,sky is clear
5506,None,290.93,0,1,Clear,sky is clear
5126,None,292.14,0,40,Clouds,scattered clouds
5193,None,292.62,0,1,Clear,sky is clear
5361,None,293.65,0,1,Clear,sky is clear
4836,None,291.15,0,75,Clouds,broken clouds
3373,None,286.82,0,1,Clear,sky is clear
3261,None,283.87,0,1,Clear,sky is clear
3505,None,282.75,0,1,Clear,sky is clear
2421,None,283.46,0,1,Clear,sky is clear
1851,None,282.5,0,1,Clear,sky is clear
999,None,282.29,0,1,Clear,sky is clear
451,None,282.15,0,1,Drizzle,light intensity drizzle
469,None,282.15,0,1,Rain,moderate rain
469,None,282.15,0,1,Drizzle,light intensity drizzle
1091,None,281.55,0,40,Rain,light rain
1091,None,281.55,0,40,Drizzle,light intensity drizzle
1693,None,281.62,0,75,Rain,light rain
1693,None,281.62,0,75,Mist,mist
2401,None,282.58,0,90,Rain,light rain
3301,None,283.61,0,90,Clouds,overcast clouds
3608,None,284.37,0,90,Clouds,overcast clouds
4257,None,284.93,0,90,Clouds,overcast clouds
4647,None,285.15,0,90,Clouds,overcast clouds
4370,None,285.28,0,90,Clouds,overcast clouds
4218,None,284.82,0,90,Clouds,overcast clouds
3065,None,284.62,0,90,Clouds,overcast clouds
2377,None,284.15,0,90,Drizzle,light intensity drizzle
2377,None,284.15,0,90,Rain,light rain
1943,None,283.72,0,75,Rain,light rain
1943,None,283.72,0,75,Fog,fog
1943,None,283.72,0,75,Mist,mist
676,None,283.43,0,90,Mist,mist
676,None,283.43,0,90,Fog,fog
676,None,283.43,0,90,Drizzle,light intensity drizzle
351,None,283.08,0,90,Rain,light rain
351,None,283.08,0,90,Fog,fog
351,None,283.08,0,90,Mist,mist
351,None,283.08,0,90,Drizzle,drizzle
942,None,282.5,0,90,Drizzle,light intensity drizzle
942,None,282.5,0,90,Mist,mist
942,None,282.5,0,90,Fog,fog
942,None,282.5,0,90,Rain,moderate rain
2776,None,282.22,0,90,Drizzle,drizzle
2776,None,282.22,0,90,Mist,mist
2776,None,282.22,0,90,Rain,light rain
2776,None,282.22,0,90,Fog,fog
5969,None,281.93,0,90,Mist,mist
5969,None,281.93,0,90,Fog,fog
5969,None,281.93,0,90,Drizzle,drizzle
5969,None,281.93,0,90,Rain,heavy intensity rain
4844,None,282.36,0,90,Mist,mist
4844,None,282.36,0,90,Fog,fog
4196,None,282.86,0,90,Mist,mist
4196,None,282.86,0,90,Fog,fog
4659,None,283.65,0,90,Mist,mist
4820,None,284.84,0,90,Mist,mist
4820,None,284.84,0,90,Haze,haze
5721,None,285.94,0,90,Haze,haze
5721,None,285.94,0,90,Mist,mist
6372,None,286.87,0,90,Haze,haze
6372,None,286.87,0,90,Mist,mist
3197,None,286.38,0,90,Haze,haze
3197,None,286.38,0,90,Mist,mist
2160,None,285.79,0,90,Mist,mist
1034,None,285.22,0,75,Mist,mist
598,None,284.86,0,40,Mist,mist
357,None,284.93,0,1,Mist,mist
335,None,285.01,0,1,Mist,mist
2683,None,285.08,0,90,Mist,mist
2683,None,285.08,0,90,Rain,heavy intensity rain
5375,None,284.86,0,90,Mist,mist
5375,None,284.86,0,90,Rain,moderate rain
5375,None,284.86,0,90,Drizzle,drizzle
5771,None,284.36,0,90,Rain,moderate rain
5771,None,284.36,0,90,Mist,mist
5771,None,284.36,0,90,Drizzle,drizzle
5214,None,284.36,0,90,Rain,moderate rain
5214,None,284.36,0,90,Mist,mist
4516,None,284.58,0,90,Mist,mist
4516,None,284.58,0,90,Rain,light rain
4516,None,284.58,0,90,Drizzle,light intensity drizzle
4584,None,284.48,0,90,Mist,mist
4584,None,284.48,0,90,Rain,light rain
5085,None,284.74,0,90,Rain,heavy intensity rain
5085,None,284.74,0,90,Drizzle,light intensity drizzle
5185,None,284.68,0,90,Drizzle,drizzle
5185,None,284.68,0,90,Rain,light rain
6503,None,284.8,0,90,Rain,moderate rain
6503,None,284.8,0,90,Mist,mist
4460,None,283.51,0,90,Rain,heavy intensity rain
4460,None,283.51,0,90,Mist,mist
4460,None,283.51,0,90,Drizzle,drizzle
2831,None,282.58,0,75,Rain,moderate rain
2831,None,282.58,0,75,Mist,mist
2458,None,282.01,0,90,Rain,moderate rain
2458,None,282.01,0,90,Drizzle,light intensity drizzle
1776,None,281.79,0,90,Rain,moderate rain
1776,None,281.79,0,90,Drizzle,drizzle
1002,None,281.22,0,90,Rain,moderate rain
621,None,280.79,0,90,Rain,moderate rain
621,None,280.79,0,90,Drizzle,light intensity drizzle
400,None,280.36,0,90,Rain,light rain
400,None,280.36,0,90,Drizzle,light intensity drizzle
245,None,279.72,0,90,Rain,light rain
876,None,279.22,0,90,Rain,moderate rain
2704,None,278.22,0,90,Rain,moderate rain
2704,None,278.22,0,90,Drizzle,light intensity drizzle
5656,None,278.29,0,75,Rain,moderate rain
5656,None,278.29,0,75,Drizzle,light intensity drizzle
6712,None,278.02,0,90,Rain,moderate rain
5422,None,277.66,0,90,Drizzle,drizzle
4536,None,278.43,0,90,Clouds,overcast clouds
4980,None,278.65,0,75,Clouds,broken clouds
5059,None,279.5,0,90,Clouds,overcast clouds
5170,None,280.8,0,75,Clouds,broken clouds
6976,None,280.44,0,90,Clouds,overcast clouds
4827,None,279.8,0,90,Clouds,overcast clouds
3156,None,279.29,0,90,Clouds,overcast clouds
2722,None,278.51,0,90,Clouds,overcast clouds
1748,None,278.5,0,1,Clear,sky is clear
1144,None,278.36,0,90,Rain,light rain
634,None,278,0,90,Rain,light rain
634,None,278,0,90,Drizzle,drizzle
419,None,277.43,0,90,Rain,light rain
419,None,277.43,0,90,Drizzle,light intensity drizzle
267,None,276.49,0,90,Rain,moderate rain
267,None,276.49,0,90,Drizzle,light intensity drizzle
337,None,275.82,0,90,Snow,light snow
337,None,275.82,0,90,Rain,light rain
887,None,275.22,0,90,Rain,light rain
2651,None,274.86,0,40,Snow,light snow
2651,None,274.86,0,40,Rain,light rain
5580,None,275.01,0,1,Clear,sky is clear
6613,None,274.61,0,1,Clear,sky is clear
6104,None,274.86,0,1,Clear,sky is clear
5283,None,276.22,0,90,Clouds,overcast clouds
4942,None,277.36,0,90,Clouds,overcast clouds
5142,None,277.38,0,90,Snow,light snow
5501,None,277.22,0,90,Snow,light snow
